timestamp,city,temperature,humidity,wind_speed
2025-02-13T19:00,Kolkata,26.2,58,0.2
2025-02-13T20:00,Kolkata,25.9,54,2.5
2025-02-13T21:00,Kolkata,25.3,58,3.2
2025-02-13T22:00,Kolkata,25.1,59,1.1
2025-02-13T23:00,Kolkata,23.8,64,3.8
2025-02-14T00:00,Kolkata,22.6,68,9.3
2025-02-14T01:00,Kolkata,21.0,67,6.9
2025-02-14T02:00,Kolkata,20.3,60,6.7
2025-02-14T03:00,Kolkata,19.8,52,5.9
2025-02-14T04:00,Kolkata,19.2,48,5.1
2025-02-14T05:00,Kolkata,18.5,49,4.4
2025-02-14T06:00,Kolkata,19.0,52,6.2
2025-02-14T07:00,Kolkata,20.4,48,6.5
2025-02-14T08:00,Kolkata,23.0,39,8.8
2025-02-14T09:00,Kolkata,25.1,31,11.3
2025-02-14T10:00,Kolkata,26.5,26,11.2
2025-02-14T11:00,Kolkata,27.7,23,8.7
2025-02-14T12:00,Kolkata,28.4,20,8.1
2025-02-14T13:00,Kolkata,28.9,19,8.4
2025-02-14T14:00,Kolkata,28.9,19,8.1
2025-02-14T15:00,Kolkata,28.8,21,7.1
2025-02-14T16:00,Kolkata,27.9,23,7.7
2025-02-14T17:00,Kolkata,25.9,31,6.9
2025-02-14T18:00,Kolkata,24.8,38,4.1
2025-02-14T19:00,Kolkata,23.8,45,2.6
2025-02-14T20:00,Kolkata,23.6,43,2.9
2025-02-14T21:00,Kolkata,23.4,41,4.6
2025-02-14T22:00,Kolkata,22.4,44,4.2
2025-02-14T23:00,Kolkata,21.8,46,3.8
2025-02-15T00:00,Kolkata,20.9,50,3.7
2025-02-15T01:00,Kolkata,19.9,57,4.5
2025-02-15T02:00,Kolkata,18.3,66,3.9
2025-02-15T03:00,Kolkata,17.3,72,2.7
2025-02-15T04:00,Kolkata,16.9,73,3.1
2025-02-15T05:00,Kolkata,16.7,71,3.8
2025-02-15T06:00,Kolkata,17.7,73,3.0
2025-02-15T07:00,Kolkata,20.0,63,2.4
2025-02-15T08:00,Kolkata,23.2,52,2.0
2025-02-15T09:00,Kolkata,25.8,41,3.4
2025-02-15T10:00,Kolkata,27.9,32,4.1
2025-02-15T11:00,Kolkata,29.6,24,5.4
2025-02-15T12:00,Kolkata,30.5,20,7.2
2025-02-15T13:00,Kolkata,30.8,19,8.9
2025-02-15T14:00,Kolkata,30.4,20,11.0
2025-02-15T15:00,Kolkata,29.6,21,12.0
2025-02-15T16:00,Kolkata,28.5,24,11.0
2025-02-15T17:00,Kolkata,27.2,30,7.0
2025-02-15T18:00,Kolkata,26.2,35,2.7
2025-02-15T19:00,Kolkata,25.6,39,1.3
2025-02-15T20:00,Kolkata,24.9,38,3.8
2025-02-15T21:00,Kolkata,24.3,41,4.5
2025-02-15T22:00,Kolkata,23.7,45,4.2
2025-02-15T23:00,Kolkata,23.1,49,5.5
2025-02-16T00:00,Kolkata,21.5,64,5.6
2025-02-16T01:00,Kolkata,20.1,80,5.0
2025-02-16T02:00,Kolkata,19.2,89,4.1
2025-02-16T03:00,Kolkata,18.7,93,3.6
2025-02-16T04:00,Kolkata,18.4,94,3.1
2025-02-16T05:00,Kolkata,18.1,95,1.5
2025-02-16T06:00,Kolkata,18.4,98,3.4
2025-02-16T07:00,Kolkata,19.7,90,1.0
2025-02-16T08:00,Kolkata,22.7,78,1.8
2025-02-16T09:00,Kolkata,25.6,65,5.2
2025-02-16T10:00,Kolkata,28.3,50,8.3
2025-02-16T11:00,Kolkata,30.2,39,10.8
2025-02-16T12:00,Kolkata,31.3,33,12.1
2025-02-16T13:00,Kolkata,31.9,30,12.8
2025-02-16T14:00,Kolkata,32.0,28,11.8
2025-02-16T15:00,Kolkata,31.7,28,10.3
2025-02-16T16:00,Kolkata,30.8,33,10.1
2025-02-16T17:00,Kolkata,29.2,41,6.6
2025-02-16T18:00,Kolkata,27.8,46,8.9
2025-02-16T19:00,Kolkata,26.5,52,9.3
2025-02-16T20:00,Kolkata,25.4,60,8.1
2025-02-16T21:00,Kolkata,24.2,69,7.2
2025-02-16T22:00,Kolkata,23.3,78,7.0
2025-02-16T23:00,Kolkata,22.7,84,6.5
2025-02-17T00:00,Kolkata,22.3,89,6.5
2025-02-17T01:00,Kolkata,22.0,92,6.0
2025-02-17T02:00,Kolkata,21.8,93,4.8
2025-02-17T03:00,Kolkata,21.6,95,5.9
2025-02-17T04:00,Kolkata,21.4,96,5.7
2025-02-17T05:00,Kolkata,21.1,98,4.0
2025-02-17T06:00,Kolkata,22.5,96,5.9
2025-02-17T07:00,Kolkata,23.6,91,5.1
2025-02-17T08:00,Kolkata,25.3,81,7.6
2025-02-17T09:00,Kolkata,27.6,65,8.4
2025-02-17T10:00,Kolkata,29.5,54,8.2
2025-02-17T11:00,Kolkata,31.1,45,9.2
2025-02-17T12:00,Kolkata,31.7,42,10.8
2025-02-17T13:00,Kolkata,32.1,40,11.2
2025-02-17T14:00,Kolkata,32.2,39,12.3
2025-02-17T15:00,Kolkata,31.9,40,12.5
2025-02-17T16:00,Kolkata,31.0,43,10.7
2025-02-17T17:00,Kolkata,29.4,50,9.7
2025-02-17T18:00,Kolkata,27.5,61,10.3
2025-02-17T19:00,Kolkata,26.4,70,8.1
2025-02-17T20:00,Kolkata,25.8,73,6.4
2025-02-17T21:00,Kolkata,25.1,78,6.7
2025-02-17T22:00,Kolkata,24.4,80,7.4
2025-02-17T23:00,Kolkata,23.9,82,6.3
2025-02-18T00:00,Kolkata,23.4,83,5.2
2025-02-18T01:00,Kolkata,23.2,84,4.4
2025-02-18T02:00,Kolkata,22.9,85,3.8
2025-02-18T03:00,Kolkata,22.4,88,1.9
2025-02-18T04:00,Kolkata,21.8,90,1.1
2025-02-18T05:00,Kolkata,21.4,91,1.7
2025-02-18T06:00,Kolkata,22.1,95,1.0
2025-02-18T07:00,Kolkata,23.2,89,0.8
2025-02-18T08:00,Kolkata,25.2,74,0.9
2025-02-18T09:00,Kolkata,27.0,63,1.5
2025-02-18T10:00,Kolkata,28.9,55,3.6
2025-02-18T11:00,Kolkata,30.4,50,5.6
2025-02-18T12:00,Kolkata,31.6,45,6.1
2025-02-18T13:00,Kolkata,32.3,43,6.6
2025-02-18T14:00,Kolkata,32.0,44,6.6
2025-02-18T15:00,Kolkata,30.5,47,7.6
2025-02-18T16:00,Kolkata,29.7,51,7.0
2025-02-18T17:00,Kolkata,28.7,55,6.1
2025-02-18T18:00,Kolkata,22.7,83,17.4
2025-02-18T19:00,Kolkata,22.2,84,7.9
2025-02-18T20:00,Kolkata,22.4,85,6.3
2025-02-18T21:00,Kolkata,22.3,86,4.6
2025-02-18T22:00,Kolkata,22.0,88,2.7
2025-02-18T23:00,Kolkata,21.9,87,4.1
2025-02-19T00:00,Kolkata,21.7,88,5.2
2025-02-19T01:00,Kolkata,21.4,91,4.0
2025-02-19T02:00,Kolkata,21.0,94,2.1
2025-02-19T03:00,Kolkata,20.8,94,4.9
2025-02-19T04:00,Kolkata,20.3,95,3.8
2025-02-19T05:00,Kolkata,20.1,95,3.1
2025-02-19T06:00,Kolkata,20.6,91,6.3
2025-02-19T07:00,Kolkata,20.1,93,5.9
2025-02-19T08:00,Kolkata,21.4,89,1.5
2025-02-19T09:00,Kolkata,22.8,83,4.8
2025-02-19T10:00,Kolkata,25.4,77,2.8
2025-02-19T11:00,Kolkata,26.2,75,5.4
2025-02-19T12:00,Kolkata,27.6,68,1.7
2025-02-19T13:00,Kolkata,28.3,63,2.5
2025-02-19T14:00,Kolkata,28.3,61,2.4
2025-02-19T15:00,Kolkata,28.2,60,5.1
2025-02-19T16:00,Kolkata,27.9,63,3.9
2025-02-19T17:00,Kolkata,25.3,69,7.1
2025-02-19T18:00,Kolkata,22.7,84,9.0
2025-02-19T19:00,Kolkata,22.2,83,9.5
2025-02-19T20:00,Kolkata,22.2,84,4.4
2025-02-19T21:00,Kolkata,22.0,86,4.0
2025-02-19T22:00,Kolkata,21.8,87,2.9
2025-02-19T23:00,Kolkata,21.7,88,3.8
2025-02-20T00:00,Kolkata,21.4,88,7.3
2025-02-20T01:00,Kolkata,21.1,88,7.0
2025-02-20T02:00,Kolkata,21.1,89,4.6
2025-02-20T03:00,Kolkata,20.9,91,3.1
2025-02-20T04:00,Kolkata,20.7,92,1.8
2025-02-20T05:00,Kolkata,20.9,91,0.5
2025-02-20T06:00,Kolkata,22.3,92,5.8
2025-02-20T07:00,Kolkata,23.2,89,4.9
2025-02-20T08:00,Kolkata,24.5,84,6.2
2025-02-20T09:00,Kolkata,24.3,83,6.4
2025-02-20T10:00,Kolkata,20.0,98,4.4
2025-02-20T11:00,Kolkata,22.5,87,5.4
2025-02-20T12:00,Kolkata,25.2,79,5.5
2025-02-20T13:00,Kolkata,26.1,76,8.1
2025-02-20T14:00,Kolkata,26.7,73,6.8
2025-02-20T15:00,Kolkata,26.9,72,6.8
2025-02-20T16:00,Kolkata,26.6,72,6.7
2025-02-20T17:00,Kolkata,25.5,79,4.1
2025-02-20T18:00,Kolkata,21.5,89,2.4
2025-02-20T19:00,Kolkata,21.4,89,2.4
2025-02-20T20:00,Kolkata,21.3,89,6.0
2025-02-20T21:00,Kolkata,21.0,90,4.1
2025-02-20T22:00,Kolkata,20.9,91,5.0
2025-02-20T23:00,Kolkata,20.4,93,4.5
2025-02-21T00:00,Kolkata,20.0,94,3.6
2025-02-21T01:00,Kolkata,19.6,95,3.8
2025-02-21T02:00,Kolkata,19.3,95,3.5
2025-02-21T03:00,Kolkata,18.6,97,3.5
2025-02-21T04:00,Kolkata,18.5,97,3.5
2025-02-21T05:00,Kolkata,18.5,97,2.4
2025-02-21T06:00,Kolkata,19.6,95,2.2
2025-02-21T07:00,Kolkata,20.9,91,1.7
2025-02-21T08:00,Kolkata,23.0,82,0.6
2025-02-21T09:00,Kolkata,24.8,76,1.1
2025-02-21T10:00,Kolkata,26.5,68,4.7
2025-02-21T11:00,Kolkata,27.7,62,5.9
2025-02-21T12:00,Kolkata,28.4,59,5.2
2025-02-21T13:00,Kolkata,28.8,58,4.6
2025-02-21T14:00,Kolkata,29.0,57,4.0
2025-02-21T15:00,Kolkata,28.8,58,3.6
2025-02-21T16:00,Kolkata,28.2,61,4.2
2025-02-21T17:00,Kolkata,26.8,73,1.9
2025-02-21T18:00,Kolkata,26.2,72,2.2
2025-02-21T19:00,Kolkata,25.1,76,2.3
2025-02-21T20:00,Kolkata,24.4,78,6.3
2025-02-21T21:00,Kolkata,23.7,83,8.3
2025-02-21T22:00,Kolkata,22.8,89,6.1
2025-02-21T23:00,Kolkata,22.4,90,6.6
2025-02-22T00:00,Kolkata,21.8,94,7.7
2025-02-22T01:00,Kolkata,21.5,95,6.4
2025-02-22T02:00,Kolkata,20.9,96,4.0
2025-02-22T03:00,Kolkata,20.4,97,3.3
2025-02-22T04:00,Kolkata,20.0,98,2.7
2025-02-22T05:00,Kolkata,19.8,98,0.6
2025-02-22T06:00,Kolkata,20.8,99,2.8
2025-02-22T07:00,Kolkata,21.7,98,3.2
2025-02-22T08:00,Kolkata,23.5,91,1.6
2025-02-22T09:00,Kolkata,26.1,78,5.4
2025-02-22T10:00,Kolkata,27.5,71,4.4
2025-02-22T11:00,Kolkata,28.1,67,4.8
2025-02-22T12:00,Kolkata,29.1,63,6.8
2025-02-22T13:00,Kolkata,27.6,68,4.5
2025-02-22T14:00,Kolkata,24.4,78,12.9
2025-02-22T15:00,Kolkata,24.1,82,1.8
2025-02-22T16:00,Kolkata,23.9,83,13.1
2025-02-22T17:00,Kolkata,23.1,83,6.3
2025-02-22T18:00,Kolkata,21.4,91,14.7
2025-02-22T19:00,Kolkata,21.2,89,7.9
2025-02-22T20:00,Kolkata,21.4,85,8.7
2025-02-22T21:00,Kolkata,21.2,86,8.4
2025-02-22T22:00,Kolkata,20.6,90,6.5
2025-02-22T23:00,Kolkata,20.5,90,7.0
2025-02-23T00:00,Kolkata,20.4,90,4.4
2025-02-23T01:00,Kolkata,20.0,91,3.1
2025-02-23T02:00,Kolkata,19.8,92,2.5
2025-02-23T03:00,Kolkata,19.7,93,3.7
2025-02-23T04:00,Kolkata,19.0,95,2.1
2025-02-23T05:00,Kolkata,18.8,95,1.2
2025-02-23T06:00,Kolkata,19.9,92,1.9
2025-02-23T07:00,Kolkata,19.6,93,5.2
2025-02-23T08:00,Kolkata,21.3,82,2.2
2025-02-23T09:00,Kolkata,23.0,79,3.1
2025-02-23T10:00,Kolkata,24.9,74,10.3
2025-02-23T11:00,Kolkata,25.8,71,6.5
2025-02-23T12:00,Kolkata,26.8,68,4.0
2025-02-23T13:00,Kolkata,27.5,65,2.6
2025-02-23T14:00,Kolkata,27.7,64,1.1
2025-02-23T15:00,Kolkata,27.5,64,0.6
2025-02-23T16:00,Kolkata,27.1,66,1.4
2025-02-23T17:00,Kolkata,26.0,75,1.7
2025-02-23T18:00,Kolkata,22.0,87,3.9
2025-02-23T19:00,Kolkata,21.7,88,0.8
2025-02-23T20:00,Kolkata,21.2,90,2.8
2025-02-23T21:00,Kolkata,21.1,90,4.1
2025-02-23T22:00,Kolkata,21.4,88,7.1
2025-02-23T23:00,Kolkata,21.0,87,7.9
2025-02-24T00:00,Kolkata,20.6,87,5.6
2025-02-24T01:00,Kolkata,20.1,89,4.1
2025-02-24T02:00,Kolkata,19.6,91,3.6
2025-02-24T03:00,Kolkata,19.5,91,1.5
2025-02-24T04:00,Kolkata,19.0,94,3.2
2025-02-24T05:00,Kolkata,18.7,95,4.0
2025-02-24T06:00,Kolkata,20.1,96,5.0
2025-02-24T07:00,Kolkata,21.1,93,3.7
2025-02-24T08:00,Kolkata,23.0,85,2.9
2025-02-24T09:00,Kolkata,25.2,75,3.1
2025-02-24T10:00,Kolkata,27.0,65,3.2
2025-02-24T11:00,Kolkata,28.0,57,2.2
2025-02-24T12:00,Kolkata,28.2,53,3.2
2025-02-24T13:00,Kolkata,28.5,52,5.1
2025-02-24T14:00,Kolkata,28.5,52,5.6
2025-02-24T15:00,Kolkata,28.3,53,4.8
2025-02-24T16:00,Kolkata,27.6,58,3.1
2025-02-24T17:00,Kolkata,26.4,66,0.9
2025-02-24T18:00,Kolkata,25.1,71,3.1
2025-02-24T19:00,Kolkata,24.3,74,2.5
2025-02-24T20:00,Kolkata,23.8,75,3.3
2025-02-24T21:00,Kolkata,23.3,76,5.6
2025-02-24T22:00,Kolkata,23.0,73,5.2
2025-02-24T23:00,Kolkata,22.5,73,5.1
2025-02-25T00:00,Kolkata,21.9,76,4.7
2025-02-25T01:00,Kolkata,21.4,78,2.9
2025-02-25T02:00,Kolkata,20.9,82,9.0
2025-02-25T03:00,Kolkata,20.3,83,6.2
2025-02-25T04:00,Kolkata,19.4,87,3.4
2025-02-25T05:00,Kolkata,19.5,87,3.8
2025-02-25T06:00,Kolkata,21.0,82,4.0
2025-02-25T07:00,Kolkata,22.3,80,4.5
2025-02-25T08:00,Kolkata,24.0,73,4.1
2025-02-25T09:00,Kolkata,25.9,64,4.4
2025-02-25T10:00,Kolkata,27.3,58,2.7
2025-02-25T11:00,Kolkata,28.3,52,2.8
2025-02-25T12:00,Kolkata,28.6,49,4.4
2025-02-25T13:00,Kolkata,28.9,48,5.1
2025-02-25T14:00,Kolkata,28.9,47,6.7
2025-02-25T15:00,Kolkata,28.4,50,6.6
2025-02-25T16:00,Kolkata,27.6,57,5.6
2025-02-25T17:00,Kolkata,25.7,70,4.3
2025-02-25T18:00,Kolkata,25.1,72,7.0
2025-02-25T19:00,Kolkata,24.5,74,7.3
2025-02-25T20:00,Kolkata,23.6,77,6.7
2025-02-25T21:00,Kolkata,22.9,78,6.6
2025-02-25T22:00,Kolkata,22.2,81,5.2
2025-02-25T23:00,Kolkata,21.6,83,4.4
2025-02-26T00:00,Kolkata,21.3,83,3.1
2025-02-26T01:00,Kolkata,20.9,85,1.3
2025-02-26T02:00,Kolkata,20.2,89,3.2
2025-02-26T03:00,Kolkata,20.0,88,4.5
2025-02-26T04:00,Kolkata,19.1,92,2.6
2025-02-26T05:00,Kolkata,18.8,92,1.8
2025-02-26T06:00,Kolkata,20.4,88,3.6
2025-02-26T07:00,Kolkata,21.5,83,3.7
2025-02-26T08:00,Kolkata,23.2,76,3.1
2025-02-26T09:00,Kolkata,25.4,67,2.7
2025-02-26T10:00,Kolkata,27.2,58,2.9
2025-02-26T11:00,Kolkata,28.2,52,1.5
2025-02-26T12:00,Kolkata,28.8,50,1.5
2025-02-26T13:00,Kolkata,29.2,49,2.6
2025-02-26T14:00,Kolkata,29.4,47,4.3
2025-02-26T15:00,Kolkata,28.9,48,6.9
2025-02-26T16:00,Kolkata,27.7,56,9.0
2025-02-26T17:00,Kolkata,25.7,66,5.3
2025-02-26T18:00,Kolkata,24.8,68,1.6
2025-02-26T19:00,Kolkata,24.4,69,1.7
2025-02-26T20:00,Kolkata,23.4,74,3.7
2025-02-26T21:00,Kolkata,22.8,78,4.0
2025-02-26T22:00,Kolkata,22.3,79,4.2
2025-02-26T23:00,Kolkata,22.0,80,4.0
2025-02-27T00:00,Kolkata,21.6,79,4.5
2025-02-27T01:00,Kolkata,21.4,79,2.8
2025-02-27T02:00,Kolkata,21.0,81,2.1
2025-02-27T03:00,Kolkata,20.8,82,0.4
2025-02-27T04:00,Kolkata,20.1,87,3.8
2025-02-27T05:00,Kolkata,19.4,89,3.5
2025-02-27T06:00,Kolkata,20.2,88,4.2
2025-02-27T07:00,Kolkata,21.6,82,3.6
2025-02-27T08:00,Kolkata,24.0,71,2.4
2025-02-27T09:00,Kolkata,26.3,59,3.1
2025-02-27T10:00,Kolkata,27.7,53,2.5
2025-02-27T11:00,Kolkata,28.7,51,1.6
2025-02-27T12:00,Kolkata,29.5,48,4.9
2025-02-27T13:00,Kolkata,29.9,46,8.0
2025-02-27T14:00,Kolkata,29.9,45,7.7
2025-02-27T15:00,Kolkata,29.7,47,7.7
2025-02-27T16:00,Kolkata,28.8,52,9.1
2025-02-27T17:00,Kolkata,26.8,67,4.0
2025-02-27T18:00,Kolkata,26.0,72,1.3
2025-02-27T19:00,Kolkata,25.7,71,0.4
2025-02-27T20:00,Kolkata,25.1,71,4.5
2025-02-27T21:00,Kolkata,24.2,75,7.1
2025-02-27T22:00,Kolkata,23.2,82,5.5
2025-02-27T23:00,Kolkata,22.6,87,5.7
2025-02-28T00:00,Kolkata,22.1,91,4.4
2025-02-28T01:00,Kolkata,21.9,92,5.7
2025-02-28T02:00,Kolkata,21.4,94,4.7
2025-02-28T03:00,Kolkata,20.9,95,3.8
2025-02-28T04:00,Kolkata,20.9,95,5.0
2025-02-28T05:00,Kolkata,20.5,96,3.8
2025-02-28T06:00,Kolkata,21.4,98,3.4
2025-02-28T07:00,Kolkata,22.9,93,2.9
2025-02-28T08:00,Kolkata,24.8,86,3.4
2025-02-28T09:00,Kolkata,26.9,77,3.8
2025-02-28T10:00,Kolkata,29.0,61,4.7
2025-02-28T11:00,Kolkata,30.4,47,5.1
2025-02-28T12:00,Kolkata,31.1,42,5.9
2025-02-28T13:00,Kolkata,31.3,40,7.4
2025-02-28T14:00,Kolkata,31.2,38,7.7
2025-02-28T15:00,Kolkata,30.8,38,6.1
2025-02-28T16:00,Kolkata,30.1,40,5.0
2025-02-28T17:00,Kolkata,28.0,58,3.6
2025-02-28T18:00,Kolkata,26.8,60,3.9
2025-02-28T19:00,Kolkata,25.8,65,4.7
2025-02-28T20:00,Kolkata,25.8,64,0.6
2025-02-28T21:00,Kolkata,24.8,69,5.7
2025-02-28T22:00,Kolkata,23.9,80,5.0
2025-02-28T23:00,Kolkata,23.3,88,7.1
2025-03-01T00:00,Kolkata,22.7,92,5.8
2025-03-01T01:00,Kolkata,22.4,94,7.0
2025-03-01T02:00,Kolkata,22.3,95,6.1
2025-03-01T03:00,Kolkata,22.1,95,6.0
2025-03-01T04:00,Kolkata,21.7,96,4.5
2025-03-01T05:00,Kolkata,21.5,96,5.3
2025-03-01T06:00,Kolkata,22.7,97,7.6
2025-03-01T07:00,Kolkata,24.4,90,8.4
2025-03-01T08:00,Kolkata,26.8,78,10.4
2025-03-01T09:00,Kolkata,29.3,60,12.3
2025-03-01T10:00,Kolkata,31.2,50,13.5
2025-03-01T11:00,Kolkata,32.5,45,13.2
2025-03-01T12:00,Kolkata,33.5,41,13.1
2025-03-01T13:00,Kolkata,34.2,37,13.0
2025-03-01T14:00,Kolkata,34.3,36,12.8
2025-03-01T15:00,Kolkata,33.7,38,12.3
2025-03-01T16:00,Kolkata,32.8,41,9.6
2025-03-01T17:00,Kolkata,31.2,49,9.4
2025-03-01T18:00,Kolkata,28.6,60,11.2
2025-03-01T19:00,Kolkata,27.5,66,11.4
2025-03-01T20:00,Kolkata,26.7,70,11.3
2025-03-01T21:00,Kolkata,26.0,73,13.5
2025-03-01T22:00,Kolkata,25.6,73,12.0
2025-03-01T23:00,Kolkata,25.3,73,9.8
2025-03-02T00:00,Kolkata,24.1,79,4.2
2025-03-02T01:00,Kolkata,24.1,77,7.2
2025-03-02T02:00,Kolkata,23.9,75,8.4
2025-03-02T03:00,Kolkata,23.6,71,7.3
2025-03-02T04:00,Kolkata,23.1,69,6.4
2025-03-02T05:00,Kolkata,22.5,69,6.0
2025-03-02T06:00,Kolkata,23.5,72,6.5
2025-03-02T07:00,Kolkata,24.9,67,5.7
2025-03-02T08:00,Kolkata,27.1,59,5.6
2025-03-02T09:00,Kolkata,29.3,52,6.4
2025-03-02T10:00,Kolkata,31.1,50,6.1
2025-03-02T11:00,Kolkata,32.6,44,6.7
2025-03-02T12:00,Kolkata,33.8,39,7.5
2025-03-02T13:00,Kolkata,34.2,37,9.0
2025-03-02T14:00,Kolkata,34.3,35,8.8
2025-03-02T15:00,Kolkata,33.5,38,10.9
2025-03-02T16:00,Kolkata,32.7,41,8.9
2025-03-02T17:00,Kolkata,31.3,47,5.5
2025-03-02T18:00,Kolkata,30.3,59,1.9
2025-03-02T19:00,Kolkata,29.6,59,8.4
2025-03-02T20:00,Kolkata,27.7,70,9.2
2025-03-02T21:00,Kolkata,26.9,73,7.0
2025-03-02T22:00,Kolkata,26.0,81,4.4
2025-03-02T23:00,Kolkata,25.7,83,5.3
2025-01-31T00:00,Patna,15.2,90,6.3
2025-01-31T01:00,Patna,15.1,91,8.1
2025-01-31T02:00,Patna,14.8,92,8.9
2025-01-31T03:00,Patna,14.3,93,5.0
2025-01-31T04:00,Patna,13.0,96,7.7
2025-01-31T05:00,Patna,12.4,97,7.0
2025-01-31T06:00,Patna,12.3,100,6.6
2025-01-31T07:00,Patna,12.7,99,6.8
2025-01-31T08:00,Patna,13.9,97,6.9
2025-01-31T09:00,Patna,16.6,87,4.2
2025-01-31T10:00,Patna,20.9,67,4.9
2025-01-31T11:00,Patna,23.4,55,6.9
2025-01-31T12:00,Patna,24.8,47,7.0
2025-01-31T13:00,Patna,25.6,42,7.9
2025-01-31T14:00,Patna,25.8,40,8.1
2025-01-31T15:00,Patna,25.4,43,7.5
2025-01-31T16:00,Patna,24.5,48,6.9
2025-01-31T17:00,Patna,22.1,65,3.6
2025-01-31T18:00,Patna,21.0,71,4.3
2025-01-31T19:00,Patna,19.5,82,2.9
2025-01-31T20:00,Patna,18.7,85,1.5
2025-01-31T21:00,Patna,17.8,88,2.0
2025-01-31T22:00,Patna,17.1,89,3.4
2025-01-31T23:00,Patna,16.6,91,4.7
2025-02-01T00:00,Patna,15.7,93,3.1
2025-02-01T01:00,Patna,15.0,96,4.3
2025-02-01T02:00,Patna,14.9,96,2.3
2025-02-01T03:00,Patna,14.4,97,1.9
2025-02-01T04:00,Patna,13.8,100,2.8
2025-02-01T05:00,Patna,13.4,99,5.8
2025-02-01T06:00,Patna,13.5,100,2.5
2025-02-01T07:00,Patna,13.9,99,1.9
2025-02-01T08:00,Patna,15.6,97,1.5
2025-02-01T09:00,Patna,16.5,95,3.0
2025-02-01T10:00,Patna,19.2,83,2.9
2025-02-01T11:00,Patna,21.9,68,2.2
2025-02-01T12:00,Patna,24.2,54,0.5
2025-02-01T13:00,Patna,25.2,49,1.8
2025-02-01T14:00,Patna,25.5,48,3.1
2025-02-01T15:00,Patna,25.4,50,3.7
2025-02-01T16:00,Patna,24.7,55,4.6
2025-02-01T17:00,Patna,22.4,70,3.2
2025-02-01T18:00,Patna,21.9,71,4.6
2025-02-01T19:00,Patna,21.0,74,4.8
2025-02-01T20:00,Patna,20.3,76,5.7
2025-02-01T21:00,Patna,19.2,81,6.3
2025-02-01T22:00,Patna,18.3,86,6.9
2025-02-01T23:00,Patna,17.5,90,7.6
2025-02-02T00:00,Patna,16.9,92,7.2
2025-02-02T01:00,Patna,16.2,94,0.7
2025-02-02T02:00,Patna,15.6,96,2.1
2025-02-02T03:00,Patna,15.3,97,8.0
2025-02-02T04:00,Patna,14.9,97,7.6
2025-02-02T05:00,Patna,14.8,96,7.2
2025-02-02T06:00,Patna,14.2,100,4.6
2025-02-02T07:00,Patna,14.6,99,3.7
2025-02-02T08:00,Patna,16.2,96,4.0
2025-02-02T09:00,Patna,18.5,85,3.3
2025-02-02T10:00,Patna,22.2,66,5.4
2025-02-02T11:00,Patna,24.8,51,8.5
2025-02-02T12:00,Patna,26.3,43,11.4
2025-02-02T13:00,Patna,26.8,39,13.9
2025-02-02T14:00,Patna,26.7,38,14.8
2025-02-02T15:00,Patna,26.2,42,14.2
2025-02-02T16:00,Patna,25.0,50,12.8
2025-02-02T17:00,Patna,22.8,60,11.2
2025-02-02T18:00,Patna,22.0,64,12.3
2025-02-02T19:00,Patna,21.1,65,12.4
2025-02-02T20:00,Patna,20.3,67,11.6
2025-02-02T21:00,Patna,19.4,72,10.7
2025-02-02T22:00,Patna,18.9,73,11.0
2025-02-02T23:00,Patna,18.7,70,10.5
2025-02-03T00:00,Patna,18.1,70,10.3
2025-02-03T01:00,Patna,17.3,73,10.4
2025-02-03T02:00,Patna,16.5,76,9.9
2025-02-03T03:00,Patna,16.0,78,10.1
2025-02-03T04:00,Patna,15.4,79,10.5
2025-02-03T05:00,Patna,14.9,81,10.1
2025-02-03T06:00,Patna,15.2,86,9.1
2025-02-03T07:00,Patna,15.7,83,9.9
2025-02-03T08:00,Patna,17.8,74,7.7
2025-02-03T09:00,Patna,20.3,66,8.8
2025-02-03T10:00,Patna,22.4,59,10.0
2025-02-03T11:00,Patna,24.1,52,10.7
2025-02-03T12:00,Patna,25.2,43,12.4
2025-02-03T13:00,Patna,25.5,40,12.7
2025-02-03T14:00,Patna,25.4,41,12.4
2025-02-03T15:00,Patna,24.9,45,11.3
2025-02-03T16:00,Patna,24.0,48,8.6
2025-02-03T17:00,Patna,22.4,58,6.2
2025-02-03T18:00,Patna,21.8,63,6.4
2025-02-03T19:00,Patna,20.6,69,4.1
2025-02-03T20:00,Patna,19.2,77,3.5
2025-02-03T21:00,Patna,18.1,82,3.5
2025-02-03T22:00,Patna,17.4,83,3.6
2025-02-03T23:00,Patna,16.8,84,3.2
2025-02-04T00:00,Patna,16.4,83,2.6
2025-02-04T01:00,Patna,16.1,82,1.1
2025-02-04T02:00,Patna,15.8,82,0.2
2025-02-04T03:00,Patna,15.3,85,0.4
2025-02-04T04:00,Patna,14.3,90,2.5
2025-02-04T05:00,Patna,13.7,93,2.8
2025-02-04T06:00,Patna,13.2,97,4.8
2025-02-04T07:00,Patna,13.5,97,5.2
2025-02-04T08:00,Patna,16.1,86,2.6
2025-02-04T09:00,Patna,19.5,71,1.8
2025-02-04T10:00,Patna,22.1,57,4.4
2025-02-04T11:00,Patna,23.7,50,5.9
2025-02-04T12:00,Patna,24.6,46,7.6
2025-02-04T13:00,Patna,25.1,43,8.3
2025-02-04T14:00,Patna,25.2,41,9.2
2025-02-04T15:00,Patna,24.7,43,10.5
2025-02-04T16:00,Patna,23.7,49,9.7
